date,site,block,plot,cage_ID,Species,Tick_ID,death_t_f,Experiment ,
8/26/2018,Intermediate,2,total,I2O1,IXPA,1235,1,4,
8/26/2018,Intermediate,2,total,I2O1,IXPA,1236,1,4,
8/26/2018,Intermediate,2,total,I2O1,IXPA,1237,1,4,
8/26/2018,Intermediate,2,total,I2O1,IXPA,1238,1,4,
8/26/2018,Intermediate,2,total,I2O1,IXPA,1239,1,4,
8/26/2018,Intermediate,2,total,I2O1,IXPA,1240,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1241,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1242,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1243,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1244,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1245,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1246,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1247,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1248,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1249,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1250,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1251,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1252,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1253,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1254,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1255,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1256,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1257,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1258,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1259,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1260,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1261,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1262,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1263,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1264,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1265,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1266,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1267,0,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1268,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1269,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1270,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1271,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1272,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1273,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1274,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1275,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1276,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1277,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1278,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1279,1,4,
8/26/2018,Intermediate,2,total,I2O2,IXPA,1280,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1281,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1282,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1283,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1284,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1285,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1286,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1287,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1288,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1289,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1290,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1291,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1292,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1293,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1294,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1295,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1296,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1297,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1298,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1299,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1300,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1301,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1302,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1303,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1304,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1305,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1306,0,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1307,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1308,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1309,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1310,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1311,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1312,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1313,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1314,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1315,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1316,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1317,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1318,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1319,1,4,
8/26/2018,Intermediate,2,total,I2O3,IXPA,1320,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1321,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1322,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1323,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1324,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1325,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1326,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1327,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1328,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1329,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1330,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1331,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1332,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1333,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1334,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1335,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1336,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1337,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1338,0,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1339,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1340,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1341,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1342,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1343,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1344,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1345,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1346,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1347,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1348,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1349,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1350,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1351,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1352,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1353,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1354,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1355,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1356,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1357,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1358,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1359,1,4,
8/26/2018,Intermediate,3,total,I3O1,IXPA,1360,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1361,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1362,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1363,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1364,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1365,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1366,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1367,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1368,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1369,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1370,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1371,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1372,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1373,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1374,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1375,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1376,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1377,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1378,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1379,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1380,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1381,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1382,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1383,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1384,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1385,0,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1386,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1387,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1388,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1389,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1390,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1391,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1392,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1393,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1394,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1395,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1396,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1397,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1398,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1399,1,4,
8/26/2018,Intermediate,3,total,I3O2,IXPA,1400,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1401,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1402,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1403,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1404,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1405,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1406,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1407,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1408,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1409,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1410,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1411,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1412,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1413,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1414,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1415,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1416,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1417,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1418,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1419,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1420,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1421,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1422,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1423,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1424,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1425,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1426,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1427,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1428,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1429,0,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1430,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1431,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1432,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1433,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1434,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1435,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1436,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1437,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1438,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1439,1,4,
8/26/2018,Intermediate,3,total,I3O3,IXPA,1440,1,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1441,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1442,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1443,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1444,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1445,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1446,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1447,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1448,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1449,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1450,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1451,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1452,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1453,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1454,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1455,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1456,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1457,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1458,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1459,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1460,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1461,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1462,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1463,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1464,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1465,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1466,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1467,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1468,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1469,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1470,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1471,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1472,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1473,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1474,0,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1475,1,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1476,1,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1477,1,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1478,1,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1479,1,4,
8/26/2018,Intermediate,1,open,I1WC1,IXPA,1480,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1481,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1482,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1483,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1484,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1485,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1486,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1487,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1488,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1489,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1490,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1491,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1492,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1493,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1494,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1495,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1496,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1497,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1498,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1499,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1500,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1501,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1502,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1503,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1504,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1505,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1506,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1507,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1508,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1509,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1510,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1511,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1512,0,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1513,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1514,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1515,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1516,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1517,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1518,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1519,1,4,
8/26/2018,Intermediate,1,open,I1WC2,IXPA,1520,1,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1521,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1522,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1523,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1524,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1525,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1526,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1527,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1528,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1529,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1530,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1531,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1532,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1533,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1534,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1535,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1536,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1537,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1538,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1539,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1540,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1541,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1542,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1543,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1544,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1545,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1546,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1547,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1548,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1549,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1550,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1551,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1552,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1553,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1554,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1555,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1556,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1557,0,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1558,1,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1559,1,4,
8/26/2018,Intermediate,1,open,I1WC3,IXPA,1560,1,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1561,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1562,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1563,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1564,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1565,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1566,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1567,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1568,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1569,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1570,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1571,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1572,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1573,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1574,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1575,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1576,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1577,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1578,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1579,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1580,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1581,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1582,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1583,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1584,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1585,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1586,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1587,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1588,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1589,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1590,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1591,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1592,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1593,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1594,0,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1595,1,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1596,1,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1597,1,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1598,1,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1599,1,4,
8/26/2018,Intermediate,2,open,I2WC1,IXPA,1600,1,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1601,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1602,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1603,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1604,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1605,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1606,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1607,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1608,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1609,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1610,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1611,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1612,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1613,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1614,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1615,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1616,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1617,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1618,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1619,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1620,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1621,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1622,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1623,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1624,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1625,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1626,0,4,
8/26/2018,Intermediate,2,open,I2WC2,IXPA,1627,0,4,
