plotID,climate,block,exclosure,species,date_start,date_alive,death_t_f,days_elpsd,excl_ranked,Temp,mean_humid
INP2,IN,2,P,IXPA,7/28/18,8/12/18,1,15,2,49.2264,34.48466667
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,IXPA,7/28/18,8/19/18,1,22,2,47.99786,33.956
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,IXPA,7/28/18,8/26/18,1,29,2,45.44213,34.47633333
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,IXPA,7/28/18,9/2/18,1,36,2,44.65826,34.16966667
INP2,IN,2,P,DEVA,7/28/18,9/16/18,1,50,2,42.38146,29.62433333
INP2,IN,2,P,DEVA,7/28/18,9/16/18,1,50,2,42.38146,29.62433333
INP2,IN,2,P,DEVA,7/28/18,9/16/18,1,50,2,42.38146,29.62433333
INP2,IN,2,P,DEVA,7/28/18,9/16/18,1,50,2,42.38146,29.62433333
INP2,IN,2,P,DEVA,7/28/18,9/16/18,1,50,2,42.38146,29.62433333
INP2,IN,2,P,DEVA,7/28/18,9/16/18,1,50,2,42.38146,29.62433333
INP2,IN,2,P,DEVA,7/28/18,9/16/18,1,50,2,42.38146,29.62433333
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,IXPA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,IXPA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,IXPA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,IXPA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,IXPA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,IXPA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,IXPA,7/28/18,9/30/18,1,64,2,38.541,27.17166667
INP2,IN,2,P,DEVA,7/28/18,10/7/18,1,71,2,34.6288,26.53533333
INP2,IN,2,P,DEVA,7/28/18,10/7/18,1,71,2,34.6288,26.53533333
INP2,IN,2,P,DEVA,7/28/18,10/7/18,1,71,2,34.6288,26.53533333
INP2,IN,2,P,DEVA,7/28/18,10/21/18,1,85,2,34.97773,26.81233333
INP2,IN,2,P,IXPA,7/28/18,10/21/18,1,85,2,34.97773,26.81233333
INP2,IN,2,P,IXPA,7/28/18,10/21/18,0,85,2,34.97773,26.81233333
INP2,IN,2,P,DEVA,7/28/18,10/21/18,0,85,2,34.97773,26.81233333
INP2,IN,2,P,DEVA,7/28/18,10/21/18,0,85,2,34.97773,26.81233333
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,IXPA,7/28/18,8/5/18,1,8,2,43.55413,45.964
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,IXPA,7/28/18,8/12/18,1,15,2,47.69506,45.316
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,IXPA,7/28/18,8/19/18,1,22,2,46.0108,41.07133333
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,IXPA,7/28/18,8/26/18,1,29,2,44.0436,39.83
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
INP3,IN,3,P,DEVA,7/28/18,9/2/18,1,36,2,44.1978,36.15066667
